,vd,ad,X,ad_rank,Y,Z,GCI,F,vd_ad_ratio,log_X,log_vd_ad_ratio,log_ad,log_vd,log_Y
MV,0.0,0.0,0.0,77.0,69.23076923076923,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
MW,0.0,0.0,0.0,77.0,69.23076923076923,0.0,36.83,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
MX,0.1008277547598785,0.0077559811353752,0.0003781040803495,76.0,69.63562753036437,57.7,81.68,4017.9757085020246,12.998324090290769,0.000378032617014863,2.63893761461333,0.0077260581355805226,0.09606240114206421,4.2575346564519245
MY,0.3398628400088265,0.0617932436379684,0.001274485650033,50.0,80.16194331983806,63.625,98.06,5100.3036437246965,5.499910994945874,0.001273674182592825,1.8717884837225902,0.05995921802604446,0.29256725052149346,4.396446458976499
MZ,0.031994435527773,0.0,0.0001199791332291,77.0,69.23076923076923,50.0,24.18,3461.538461538461,31994.435527773003,0.00011997193630854257,10.373348531850752,0.0,0.03149327511438196,4.251786523133432
NC,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
NE,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
NF,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
NG,0.0242554090301927,0.0242554090301927,9.095778386322264e-05,68.0,72.8744939271255,50.0,11.38,3643.7246963562743,0.999958773782271,9.095364745482377e-05,0.6931265672386278,0.023965918397648184,0.023965918397648184,4.302367625308558
NI,0.0,0.0,0.0,77.0,69.23076923076923,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
NL,1.5610178773170833,0.2401565965103205,0.005853817039939,28.0,89.06882591093117,51.925,97.05,4624.898785425101,6.499972934439325,0.005836750025367642,2.01489941179433,0.21523765915167242,0.9404047877932126,4.500574110415156
NO,1.4871339675340067,0.0,0.0055767523782525,77.0,69.23076923076923,50.0,96.89,3461.538461538461,1487133.9675340068,0.005561259866620621,14.212361986309283,0.0,0.9111310304931267,4.251786523133432
NP,0.068641698843607,0.0,0.0002574063706635,77.0,69.23076923076923,50.0,44.99,3461.538461538461,68641.69884360701,0.0002573732473276541,11.136670052205998,0.0,0.0663884017188157,4.251786523133432
NR,0.0,0.0,0.0,77.0,69.23076923076923,0.0,21.42,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
NU,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
NZ,20.848494384674392,1.1801034557362862,0.0781818539425289,8.0,97.165991902834,52.825,84.04,5132.793522267206,17.666651696240468,0.0752761539388152,2.9267386000796,0.7793723324347256,3.0841320122875207,4.5866598407445665
OM,0.5874725013913307,0.0,0.0022030218802174,77.0,69.23076923076923,50.0,96.04,3461.538461538461,587472.5013913307,0.0022005987856160906,13.283586419968477,0.0,0.4621431296764659,4.251786523133432
PA,1.1588108561109196,0.0,0.0043455407104159,77.0,69.23076923076923,50.0,34.11,3461.538461538461,1158810.8561109197,0.0043361261128735664,13.962905776194443,0.0,0.7695575405207458,4.251786523133432
PE,0.181973432728031,0.0909867163640155,0.0006824003727301,47.0,81.37651821862349,83.32499999999999,55.67,6780.6983805668015,1.999978019010918,0.0006821676434660879,1.0986049616449063,0.08708253112512843,0.16718544218987627,4.411300423227925
PF,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
PG,0.0,0.0,0.0,77.0,69.23076923076923,0.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
PH,0.1460106002783236,0.0365026500695809,0.0005475397510437,58.0,76.92307692307692,71.875,77.0,5528.846153846153,3.999890421916921,0.0005473899058491855,1.609415996577334,0.035852209638697834,0.13628686805633372,4.355722146787147
PK,0.072433478915119,0.1901378821521875,0.0002716255459316,33.0,87.04453441295547,65.625,64.88,5712.297570850203,0.3809503774043603,0.00027158866239185525,0.3227719414168801,0.17406916776611395,0.06993034557487984,4.47784275934101
PL,0.2107992342296218,0.0263499042787027,0.000790497128361,66.0,73.6842105263158,50.0,93.86,3684.2105263157896,7.999696405105677,0.0007901848500652542,2.197190844001221,0.02600872591725016,0.1912806657152941,4.313268697993602
PM,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
PN,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
PR,2.8177533488998554,0.3130837054333172,0.0105665750583744,24.0,90.68825910931174,50.0,18.2575,4534.412955465587,8.99997125378582,0.01051113897522394,2.302582218368496,0.2723783445706715,1.3396621210427946,4.5183943351797575
PS,0.624574638647138,1.249149277294276,0.0023421548949267,7.0,97.57085020242916,100.0,25.18,9757.085020242916,0.4999995997279038,0.002339416325419869,0.40546484126006466,0.8105520457385649,0.48524602068382394,4.59077558100719
PT,0.2911048827604195,0.0970349609201398,0.0010916433103515,46.0,81.78137651821862,50.0,97.32,4089.068825910931,2.999969083626612,0.0010910479010699593,1.386286631996674,0.09261105035695542,0.2554983500521387,4.416203114815077
PW,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
PY,0.2804054101419833,0.0,0.0010515202880324,77.0,69.23076923076923,75.0,57.09,5192.307692307692,280405.4101419833,0.0010509678278224903,12.543995294587345,0.0,0.24717675445764578,4.251786523133432
QA,1.0412834165203084,0.0,0.0039048128119511,77.0,69.23076923076923,33.325,94.5,2307.1153846153848,1041283.4165203085,0.003897208818755085,13.855965524997677,0.0,0.713578735784736,4.251786523133432
RE,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
RO,0.2592537649998395,0.8296120479994864,0.0009722016187493,11.0,95.95141700404858,60.0,76.29,5757.085020242915,0.3124996233183642,0.0009717293368329264,0.2719334284880685,0.604103948750384,0.23051929551395126,4.574209997404941
RS,0.2895100100981091,0.2895100100981091,0.0010856625378679,26.0,89.87854251012146,50.0,89.8,4493.927125506073,0.9999965458999309,0.001085073632491299,0.6931454535084194,0.2542623090839357,0.2542623090839357,4.509523917323568
RU,0.2151222921654959,6.072000182090611,0.0008067085956206,3.0,99.19028340080972,61.3,98.06,6080.364372469636,0.03542856559382759,0.0008063833811319387,0.0348154140502646,1.9561433510834487,0.19484472371550277,4.607071211900864
RW,0.0772069073314057,0.0,0.0002895259024927,77.0,69.23076923076923,100.0,79.95,6923.076923076923,77206.9073314057,0.0002894839979566969,11.254257157340238,0.0,0.0743714942364615,4.251786523133432
SA,0.1148967450240445,0.1148967450240445,0.0004308627938401,43.0,82.99595141700405,87.5,99.54,7262.145748987855,0.9999912966089997,0.00043076999912011353,0.6931428288549765,0.10876179526433968,0.10876179526433968,4.4307686002651625
SB,0.0,0.0,0.0,77.0,69.23076923076923,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SC,0.0,0.0,0.0,77.0,69.23076923076923,0.0,13.23,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SD,0.022805397280397,0.0,8.552023980148875e-05,77.0,69.23076923076923,50.0,35.03,3461.538461538461,22805.397280397,8.551658315425764e-05,10.034796358060184,0.0,0.022549241386553103,4.251786523133432
SE,1.448793550975608,0.1931724734634144,0.0054329758161585,32.0,87.4493927125506,53.325,94.55,4663.238866396761,7.499961174793487,0.005418270441633542,2.1400615958144846,0.17661570388465292,0.8955954751008446,4.482430554698116
SG,4.748666284311092,0.175876529048559,0.0178074985661665,35.0,86.23481781376518,57.400000000000006,98.52,4949.878542510121,26.999846484083857,0.01765080257143988,3.332199027448883,0.1620138516587101,1.748967877349976,4.468603538076256
SH,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SI,0.4761619064760876,0.0,0.0017856071492853,77.0,69.23076923076923,50.0,74.93,3461.538461538461,476161.9064760876,0.0017840148480407208,13.07351531515862,0.0,0.38944541289694934,4.251786523133432
SJ,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SK,0.5495686161147807,0.0,0.0020608823104304,77.0,69.23076923076923,50.0,92.36,3461.538461538461,549568.6161147808,0.00205876160566379,13.21689073472813,0.0,0.4379765800111196,4.251786523133432
SL,0.0,0.0,0.0,77.0,69.23076923076923,0.0,25.31,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SM,0.0,0.0,0.0,77.0,69.23076923076923,0.0,13.83,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SN,0.0,0.0,0.0,77.0,69.23076923076923,0.0,35.85,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SO,0.0,0.0,0.0,77.0,69.23076923076923,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SR,0.0,0.0,0.0,77.0,69.23076923076923,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SS,0.0,0.0,0.0,77.0,69.23076923076923,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
ST,0.0,0.0,0.0,77.0,69.23076923076923,0.0,15.64,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SV,0.0,0.0,0.0,77.0,69.23076923076923,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SX,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
SY,0.6285478310899985,2.1713470528563588,0.0023570543665874,5.0,98.38056680161944,63.625,22.14,6259.463562753037,0.2894735508953335,0.002354280871275068,0.25423403499694314,1.1541564354382643,0.4876887165585801,4.598956589535043
SZ,1.7238942080602395,0.0,0.0064646032802258,77.0,69.23076923076923,75.0,18.23,5192.307692307692,1723894.2080602397,0.006443797352347016,14.360096944170547,0.0,1.0020625505508,4.251786523133432
TC,0.0,25.827780360555813,0.0,1.0,100.0,0.0,18.2575,0.0,0.0,0.0,0.0,3.289437931255857,0.0,4.61512051684126
TD,0.0,0.0,0.0,77.0,69.23076923076923,0.0,40.44,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
TF,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
TG,0.0,0.0,0.0,77.0,69.23076923076923,0.0,33.19,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
TH,0.2435530853605713,0.0429799562401008,0.0009133240701021,56.0,77.7327935222672,52.95,86.5,4115.951417004048,5.666534825331287,0.00091290724345282,1.8971002084900228,0.04208195842276171,0.21797267362802045,4.366059758876905
TJ,0.209695436251434,0.0,0.0007863578859428,77.0,69.23076923076923,50.0,17.01,3461.538461538461,209695.436251434,0.0007860488685686291,12.253416222236465,0.0,0.19036862234815694,4.251786523133432
TK,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
TL,0.7584709831755966,0.0,0.0028442661869084,77.0,69.23076923076923,50.0,4.26,3461.538461538461,758470.9831755966,0.0028402289154088657,13.539061139943636,0.0,0.5644446719004484,4.251786523133432
TM,0.6632193629545892,0.1658048407386473,0.0024870726110797,38.0,85.02024291497976,66.67500000000001,14.48,5668.724696356277,3.9999758753975,0.0024839849644013308,1.6094330875019602,0.15341169890980408,0.5087550994819874,4.454582651287661
TN,0.0846122617720616,0.0846122617720616,0.0003172959816452,49.0,80.56680161943319,50.0,86.23,4028.34008097166,0.9999881815216781,0.00031724565392079096,0.6931412713033247,0.08122256070119274,0.08122256070119274,4.401422336287932
TO,0.0,0.0,0.0,77.0,69.23076923076923,0.0,20.95,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
TR,0.3201363372919456,0.3082794359107624,0.0012005112648447,25.0,90.2834008097166,64.825,18.2575,5852.621457489879,1.038458169900263,0.0011997912274139396,0.7121937230275167,0.26871286623548507,0.2777350170918972,4.513968961758535
TT,0.7145455026148794,0.0,0.0026795456348057,77.0,69.23076923076923,50.0,22.18,3461.538461538461,714545.5026148794,0.0026759620525552428,13.479403358369769,0.0,0.5391480324431904,4.251786523133432
TV,0.0,0.0,0.0,77.0,69.23076923076923,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
TW,0.9785839456325992,0.0850942561419651,0.0036696897961222,48.0,80.97165991902834,56.525000000000006,18.2575,4576.923076923077,11.49986485733141,0.003662972912094109,2.5257178328363246,0.08166685523951178,0.6823814098705281,4.406373576783539
TZ,0.0167408248937673,0.0,6.277809335162739e-05,77.0,69.23076923076923,50.0,90.58,3461.538461538461,16740.8248937673,6.277612288959243e-05,9.72566535206647,0.0,0.016602241809494066,4.251786523133432
UA,0.4305003322442959,0.7023952789249038,0.0016143762459161,15.0,94.33198380566802,71.05,65.93,6702.287449392712,0.6129023532175097,0.0016130745413567133,0.4780352599377095,0.532036246973434,0.3580242657654605,4.557365366166946
UG,0.0218622242626964,0.0,8.198334098511149e-05,77.0,69.23076923076923,50.0,69.98,3461.538461538461,21862.2242626964,8.1979980534678e-05,9.992561246860303,0.0,0.02162667277475504,4.251786523133432
UM,26666.666666666668,0.0,100.0,77.0,69.23076923076923,56.25,18.2575,3894.230769230769,26666666666.666668,4.61512051684126,24.006680182989683,0.0,10.191207124284801,4.251786523133432
US,22.741611740727183,1.001565711255835,0.0852810440277269,9.0,96.76113360323886,47.2,100.0,4567.1255060728745,22.706037935518193,0.08183898020445066,3.1657297809056777,0.6939297299162296,3.1672292782303018,4.5825270911338665
UY,0.2878752417792187,0.2878752417792187,0.001079532156672,27.0,89.47368421052632,100.0,75.15,8947.368421052632,0.9999965262850669,0.001078949880852659,0.6931454437009703,0.25299376101808174,0.25299376101808174,4.505059026216409
UZ,0.0876371704294659,0.0292123901431553,0.0003286393891104,64.0,74.49392712550608,50.0,71.11,3724.696356275304,2.9998973073653787,0.00032858539901488667,1.386268687631674,0.028793839968568855,0.08400760975475677,4.324052217596116
VA,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
VC,0.0,0.0,0.0,77.0,69.23076923076923,0.0,12.18,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
VE,0.2110005636176721,0.0351667606029453,0.0007912521135662,59.0,76.51821862348179,100.0,27.06,7651.821862348179,5.999829389193487,0.000790939238643673,1.9458857757859287,0.034562535094183576,0.19144692998593532,4.350512987745228
VG,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
VI,18.81644557343117,0.0,0.0705616709003669,77.0,69.23076923076923,75.0,18.2575,5192.307692307692,18816445.57343117,0.06818343682342692,16.750241863105863,0.0,2.9865121774727754,4.251786523133432
VN,0.0513670925330811,0.0410936740264649,0.000192626596999,57.0,77.32793522267207,60.0,94.59,4639.676113360324,1.2499695824330126,0.0001926080468781905,0.8109166972062863,0.04027177024004145,0.05009131020032844,4.36090431105051
VU,0.0,0.0,0.0,77.0,69.23076923076923,0.0,12.88,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
WF,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
WS,0.0,0.0,0.0,77.0,69.23076923076923,0.0,29.33,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
YE,0.0335278305133298,0.0335278305133298,0.0001257293644249,60.0,76.11336032388664,100.0,18.2575,7611.336032388664,0.9999701749215618,0.00012572146115080282,0.6931322679095332,0.03297802818866584,0.03297802818866584,4.345276551210582
YT,0.0,0.0,0.0,77.0,69.23076923076923,0.0,18.2575,0.0,0.0,0.0,0.0,0.0,0.0,4.251786523133432
ZA,0.4215233888996705,0.0,0.0015807127083737,77.0,69.23076923076923,48.0,78.46,3323.076923076923,421523.3888996705,0.0015794646970323223,12.951632916908272,0.0,0.35172910564902005,4.251786523133432
ZM,0.0543952563855135,0.0,0.0002039822114456,77.0,69.23076923076923,100.0,68.88,6923.076923076923,54395.2563855135,0.0002039614099030219,10.904050614033308,0.0,0.05296738588033467,4.251786523133432
ZW,0.2691259938234238,0.0,0.0010092224768378,77.0,69.23076923076923,50.0,36.49,3461.538461538461,269125.9938234238,0.0010087135542159067,12.50293864317958,0.0,0.23832846971659408,4.251786523133432
,0.7871177166029888,0.0,0.0029516914372612,77.0,69.23076923076923,0.0,18.2575,0.0,787117.7166029888,0.0029473437493451713,13.576134363041048,0.0,0.5806041078761914,4.251786523133432
0,-91.10565277656445,-0.2056136278401283,-0.6173829965530913,76.09650715662912,67.91728051049743,71.35995112005119,64.89024175295751,1011.8584060532285,-139436528.6160826,0.012018163064403974,16.108965150939984,-0.08865102157490676,0.6074670046521975,4.27909288765836
1,210.3606115037357,-0.37544273802702044,0.052552144998792204,0.6247168345090124,70.0251374225684,6.533328566032672,65.57094801585129,1768.5593283867256,21889581.179106552,-0.05030118607281113,0.6388351356543911,-0.0875307647265296,0.1502354975862441,4.248411129870772
2,71.56252164545077,-0.3930754165603367,-1.0438536011654092,74.96729676873521,69.54560155565648,71.29768018912411,-2.7386581950034987,-148.47369760791372,-219001772.57028922,-0.03843177146887992,21.571046437418847,-0.009040267389377077,0.06340949577921183,4.272972279674999
3,55.469699705677094,0.0960923780430527,-0.9394528350065331,56.59508959672554,78.58924274689223,43.62223065088054,51.29837088739184,-659.4780287044545,-278074743.1687489,-0.036277628762907216,0.45345025222305435,-0.047161226992700075,-0.16543158254912418,4.261758486930818
4,-22.89040375787551,-0.30366500324336043,-0.6047837030512097,11.744353276155099,66.78921245745163,1.0106685443897425,61.659582265169185,2882.2487814061114,1490263.0663809818,-0.06324430008567189,13.591306890730452,-0.2569778685554771,0.4478496943823007,4.254411545476202
5,-137.60578414814375,-0.2026522092487031,-0.2520620769426144,81.59311532150073,69.80418100240513,8.41755470547408,42.592810662406265,-837.264332392953,-87152545.80634882,-0.03563928449524393,2.194046754226661,-0.026892116128359567,-0.06324962202731044,4.4659730661332215
6,4.238546045722797,0.05010159538600893,-1.3211747068723638,75.69331925172648,68.52734725831546,55.18840190959334,66.53333535328457,-512.4781398228113,83793147.42574205,-0.03576622314659973,11.842014855356586,-0.02431509222639691,-0.3868253210685002,4.2644503543055325
7,108.72984960186587,-0.055556957871504005,0.5422027090820191,54.24659200317231,68.6259554603382,59.210730372332065,-1.3649381015402753,332.2822446953296,-118430567.28984933,-0.023654475077503,2.613166643643618,-0.02073204088731225,-0.21148250383762102,4.260944759780099
8,-165.94313743211964,0.025304653445914697,-0.8116106473307362,81.25898308879158,67.85997234140645,57.51772229859468,4.741394712377772,3087.739747217335,-120196696.53104484,-0.0688304665331432,3.605627879303542,-0.05004739693880056,0.42666625654629375,4.447551641559492
9,91.84165173931748,0.19818713581954256,-1.237317481744376,76.24777963961138,67.17307178031236,13.656893970836125,73.10400186646163,-243.69505439639937,18044675.063089922,0.01806630014132343,-0.15380872571733406,-0.06906702914933205,-0.14096314262957,4.248138711813207
10,-215.0022439523348,-0.00732965102651538,-0.3898737382486217,30.133445236494982,66.75045566383459,43.82778547387747,88.44226116016476,2065.7242684743906,-249919051.9772264,-0.006253759245031907,15.162878326277863,0.0010028983343000593,-0.5745233829024411,4.247761210834309
11,-164.45447821237582,-0.2710879000785386,-0.2795669683493525,75.16428870300922,67.59591412616764,52.35838665307806,58.298421825355405,-791.8072270271037,-129297471.1882049,-0.06946663544085382,15.1501172388834,-0.07763220922596438,0.06228363573587971,4.2657683671690725
12,-35.28252610130067,0.2870062088922864,0.23374198591222348,78.2182556240223,68.74388347180356,9.43812756433545,84.22751767485134,1493.5007348688614,-194574886.72906113,-0.03846503895731756,17.321956801471597,-0.07861937712441736,0.006734270357677707,4.244112128004716
13,-129.29878140506827,-0.21156902679894765,-0.584937435796786,9.566226625441015,68.01507297432859,81.82315340350402,43.20380459154453,3530.8924496359605,-306684147.9396604,-0.07445274558939077,3.021566318939383,-0.08868663683280678,0.1106250426613184,4.242730279454638
14,-161.73265811276474,-0.44575202527160895,-0.8753252860806479,62.890514845798606,69.09029014825909,105.70584449061886,3.053951849927847,-897.150248673719,133809431.72351055,-0.06759595112130456,18.376044550781828,-0.06676508849948912,-0.022570004766930052,4.255916964438156
15,-233.11388021486857,-0.31037218412601686,-0.9841044414780783,73.92221433964448,69.69965056660473,107.69011521931839,60.61523002153911,191.61441210766475,-118389034.39832065,-0.06318137528063296,17.751854074499157,-0.10772872060067018,-0.2714664250471437,4.270992898729857
16,-229.19514116242954,-0.0702156409977292,-0.4182824326242937,54.953285044903126,68.64596571315438,-2.037447555596983,55.73108778892559,1733.910758240524,-47424899.2567098,-0.055342652189505376,2.738693368612183,-0.0584981815892027,2.2795795254724136,4.2463569723860095
17,-141.83821150473878,0.17898600830966,-1.135581809190797,76.72143249896017,81.21702906553764,41.354577784996984,-0.1086267504821663,-64.77564850805969,-305381730.20512,0.001158059665146162,19.5863691142429,-0.03893356340518848,-0.2655705810988377,4.443695879021644
